Item Name,URL
On the Efficacy of Imps,https://pillarsofeternity.fandom.com/wiki/On_the_Efficacy_of_Imps
On the Fire-Forged Path: The Travels of Gjaryc Yltan,https://pillarsofeternity.fandom.com/wiki/On_the_Fire-Forged_Path:_The_Travels_of_Gjaryc_Yltan
On the Provenance and Ruination of Neketaka's 'Old City',https://pillarsofeternity.fandom.com/wiki/On_the_Provenance_and_Ruination_of_Neketaka%27s_%27Old_City%27
Onadere's Head,https://pillarsofeternity.fandom.com/wiki/Onadere%27s_Head
One Dozen Stood,https://pillarsofeternity.fandom.com/wiki/One_Dozen_Stood
Onepahua's Strength,https://pillarsofeternity.fandom.com/wiki/Onepahua%27s_Strength
Onyx,https://pillarsofeternity.fandom.com/wiki/Onyx
Onyx (pet),https://pillarsofeternity.fandom.com/wiki/Onyx_(pet)
Ooblit,https://pillarsofeternity.fandom.com/wiki/Ooblit
Ooze Plasma (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ooze_Plasma_(Deadfire)
Opal Tear Cameo,https://pillarsofeternity.fandom.com/wiki/Opal_Tear_Cameo
Orange Cape,https://pillarsofeternity.fandom.com/wiki/Orange_Cape
Orbit,https://pillarsofeternity.fandom.com/wiki/Orbit
Ordinary Sword,https://pillarsofeternity.fandom.com/wiki/Ordinary_Sword
Orishia,https://pillarsofeternity.fandom.com/wiki/Orishia
Orlan's Cradle (Deadfire),https://pillarsofeternity.fandom.com/wiki/Orlan%27s_Cradle_(Deadfire)
,https://pillarsofeternity.fandom.com/wiki/Category:Beast_of_Winter_items
Beast of Winter items,https://pillarsofeternity.fandom.com/wiki/Category:Beast_of_Winter_items
,https://pillarsofeternity.fandom.com/wiki/Category:Deck_of_Many_Things_Pack_items
Deck of Many Things Pack items,https://pillarsofeternity.fandom.com/wiki/Category:Deck_of_Many_Things_Pack_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_accessories
Pillars of Eternity II: Deadfire accessories,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_accessories
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_armor
Pillars of Eternity II: Deadfire armor,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_armor
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_consumables
Pillars of Eternity II: Deadfire consumables,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_consumables
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_grimoires
Pillars of Eternity II: Deadfire grimoires,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_grimoires
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ingredients
Pillars of Eternity II: Deadfire ingredients,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ingredients
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_items_by_slot
Pillars of Eternity II: Deadfire items by slot,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_items_by_slot
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_other_items
Pillars of Eternity II: Deadfire other items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_other_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_shields
Pillars of Eternity II: Deadfire shields,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_shields
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ship_upgrades
Pillars of Eternity II: Deadfire ship upgrades,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ship_upgrades
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_soulbound_items
Pillars of Eternity II: Deadfire soulbound items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_soulbound_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_unique_items
Pillars of Eternity II: Deadfire unique items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_unique_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_weapons
Pillars of Eternity II: Deadfire weapons,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_weapons
,"https://pillarsofeternity.fandom.com/wiki/Category:Seeker,_Slayer,_Survivor_items"
"Seeker, Slayer, Survivor items","https://pillarsofeternity.fandom.com/wiki/Category:Seeker,_Slayer,_Survivor_items"
,https://pillarsofeternity.fandom.com/wiki/Category:The_Forgotten_Sanctum_items
The Forgotten Sanctum items,https://pillarsofeternity.fandom.com/wiki/Category:The_Forgotten_Sanctum_items
Ornate Ashen Key,https://pillarsofeternity.fandom.com/wiki/Ornate_Ashen_Key
Oswald's Journal,https://pillarsofeternity.fandom.com/wiki/Oswald%27s_Journal
Otto Starcat,https://pillarsofeternity.fandom.com/wiki/Otto_Starcat
Outer Godseed Fragment 1,https://pillarsofeternity.fandom.com/wiki/Outer_Godseed_Fragment_1
Outer Godseed Fragment 2,https://pillarsofeternity.fandom.com/wiki/Outer_Godseed_Fragment_2
Outworn Buckler (Deadfire),https://pillarsofeternity.fandom.com/wiki/Outworn_Buckler_(Deadfire)
Oysters,https://pillarsofeternity.fandom.com/wiki/Oysters
Padded Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Padded_Armor_(Deadfire)
Padded Cap (Deadfire),https://pillarsofeternity.fandom.com/wiki/Padded_Cap_(Deadfire)
Palace Key,https://pillarsofeternity.fandom.com/wiki/Palace_Key
Pale Hide,https://pillarsofeternity.fandom.com/wiki/Pale_Hide
Pallegina's Farewell,https://pillarsofeternity.fandom.com/wiki/Pallegina%27s_Farewell
Palm Sails,https://pillarsofeternity.fandom.com/wiki/Palm_Sails
Palm Slats,https://pillarsofeternity.fandom.com/wiki/Palm_Slats
Palm Stone,https://pillarsofeternity.fandom.com/wiki/Palm_Stone
Palohe Nuts,https://pillarsofeternity.fandom.com/wiki/Palohe_Nuts
Pancake,https://pillarsofeternity.fandom.com/wiki/Pancake
The Panther,https://pillarsofeternity.fandom.com/wiki/The_Panther
Pathfinder's Boots,https://pillarsofeternity.fandom.com/wiki/Pathfinder%27s_Boots
Patinated Plate,https://pillarsofeternity.fandom.com/wiki/Patinated_Plate
Pearlescent Helstone Helm,https://pillarsofeternity.fandom.com/wiki/Pearlescent_Helstone_Helm
Pearlescent Rhomboid Helstone,https://pillarsofeternity.fandom.com/wiki/Pearlescent_Rhomboid_Helstone
Peasant Hood (Deadfire),https://pillarsofeternity.fandom.com/wiki/Peasant_Hood_(Deadfire)
Peculiar Dice,https://pillarsofeternity.fandom.com/wiki/Peculiar_Dice
Pelt,https://pillarsofeternity.fandom.com/wiki/Pelt
Peridot (Deadfire),https://pillarsofeternity.fandom.com/wiki/Peridot_(Deadfire)
Periki's Devotion,https://pillarsofeternity.fandom.com/wiki/Periki%27s_Devotion
Permafrost Shard,https://pillarsofeternity.fandom.com/wiki/Permafrost_Shard
Pes,https://pillarsofeternity.fandom.com/wiki/Pes
Peter,https://pillarsofeternity.fandom.com/wiki/Peter
Physicker's Belt,https://pillarsofeternity.fandom.com/wiki/Physicker%27s_Belt
Pickaxe (Deadfire),https://pillarsofeternity.fandom.com/wiki/Pickaxe_(Deadfire)
Pike (Deadfire),https://pillarsofeternity.fandom.com/wiki/Pike_(Deadfire)
Pirate's Key,https://pillarsofeternity.fandom.com/wiki/Pirate%27s_Key
Pistol (Deadfire),https://pillarsofeternity.fandom.com/wiki/Pistol_(Deadfire)
Pistol (Spiritual Weapon),https://pillarsofeternity.fandom.com/wiki/Pistol_(Spiritual_Weapon)
Pitfalls of the Deadfire Vol. 1 - The Crystal Empress,https://pillarsofeternity.fandom.com/wiki/Pitfalls_of_the_Deadfire_Vol._1_-_The_Crystal_Empress
Pitfalls of the Deadfire Vol. 2 - The Voracious Mountain,https://pillarsofeternity.fandom.com/wiki/Pitfalls_of_the_Deadfire_Vol._2_-_The_Voracious_Mountain
Pitfalls of the Deadfire Vol. 3 - Sigilmaster Auranic,https://pillarsofeternity.fandom.com/wiki/Pitfalls_of_the_Deadfire_Vol._3_-_Sigilmaster_Auranic
Pitfalls of the Deadfire Vol. 4 - The Helfire Colossus,https://pillarsofeternity.fandom.com/wiki/Pitfalls_of_the_Deadfire_Vol._4_-_The_Helfire_Colossus
Plate Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Plate_Armor_(Deadfire)
Plate Helm,https://pillarsofeternity.fandom.com/wiki/Plate_Helm
Poko Kohara Expedition Log,https://pillarsofeternity.fandom.com/wiki/Poko_Kohara_Expedition_Log
Poko Kohara Map,https://pillarsofeternity.fandom.com/wiki/Poko_Kohara_Map
Pollaxe (Deadfire),https://pillarsofeternity.fandom.com/wiki/Pollaxe_(Deadfire)
Poor Club (Deadfire),https://pillarsofeternity.fandom.com/wiki/Poor_Club_(Deadfire)
Poor Crossbow (Deadfire),https://pillarsofeternity.fandom.com/wiki/Poor_Crossbow_(Deadfire)
Poor Dagger (Deadfire),https://pillarsofeternity.fandom.com/wiki/Poor_Dagger_(Deadfire)
Pork,https://pillarsofeternity.fandom.com/wiki/Pork
Porokoa's Eye,https://pillarsofeternity.fandom.com/wiki/Porokoa%27s_Eye
Port Maje Jail Key,https://pillarsofeternity.fandom.com/wiki/Port_Maje_Jail_Key
Potion of Ascension,https://pillarsofeternity.fandom.com/wiki/Potion_of_Ascension
Potion of Cleansing Purge,https://pillarsofeternity.fandom.com/wiki/Potion_of_Cleansing_Purge
Potion of Deftness,https://pillarsofeternity.fandom.com/wiki/Potion_of_Deftness
Potion of Elemental Defense,https://pillarsofeternity.fandom.com/wiki/Potion_of_Elemental_Defense
Potion of Form of the Fearsome Brute,https://pillarsofeternity.fandom.com/wiki/Potion_of_Form_of_the_Fearsome_Brute
Potion of Impediment,https://pillarsofeternity.fandom.com/wiki/Potion_of_Impediment
Potion of Imperfect Arcane Reflection,https://pillarsofeternity.fandom.com/wiki/Potion_of_Imperfect_Arcane_Reflection
Potion of Improved Arcane Reflection,https://pillarsofeternity.fandom.com/wiki/Potion_of_Improved_Arcane_Reflection
Potion of Insubstantial Form,https://pillarsofeternity.fandom.com/wiki/Potion_of_Insubstantial_Form
Potion of Invisibility,https://pillarsofeternity.fandom.com/wiki/Potion_of_Invisibility
Potion of Ironskin,https://pillarsofeternity.fandom.com/wiki/Potion_of_Ironskin
Potion of Major Healing,https://pillarsofeternity.fandom.com/wiki/Potion_of_Major_Healing
Potion of Major Recovery (Deadfire),https://pillarsofeternity.fandom.com/wiki/Potion_of_Major_Recovery_(Deadfire)
Potion of Mental Prowess,https://pillarsofeternity.fandom.com/wiki/Potion_of_Mental_Prowess
Potion of Merciless Gaze (Deadfire),https://pillarsofeternity.fandom.com/wiki/Potion_of_Merciless_Gaze_(Deadfire)
Potion of Minor Healing,https://pillarsofeternity.fandom.com/wiki/Potion_of_Minor_Healing
Potion of Miraculous Healing,https://pillarsofeternity.fandom.com/wiki/Potion_of_Miraculous_Healing
Potion of Moderate Healing,https://pillarsofeternity.fandom.com/wiki/Potion_of_Moderate_Healing
Potion of Perfect Aim,https://pillarsofeternity.fandom.com/wiki/Potion_of_Perfect_Aim
Potion of Physical Prowess,https://pillarsofeternity.fandom.com/wiki/Potion_of_Physical_Prowess
Potion of Piercing Strikes,https://pillarsofeternity.fandom.com/wiki/Potion_of_Piercing_Strikes
Potion of Refuge,https://pillarsofeternity.fandom.com/wiki/Potion_of_Refuge
Potion of Relentless Striking,https://pillarsofeternity.fandom.com/wiki/Potion_of_Relentless_Striking
Potion of Ryngrim's Repulsive Visage,https://pillarsofeternity.fandom.com/wiki/Potion_of_Ryngrim%27s_Repulsive_Visage
Potion of Spatial Alacrity,https://pillarsofeternity.fandom.com/wiki/Potion_of_Spatial_Alacrity
Potion of Spirit Shield (Deadfire),https://pillarsofeternity.fandom.com/wiki/Potion_of_Spirit_Shield_(Deadfire)
Potion of Superior Elemental Defense,https://pillarsofeternity.fandom.com/wiki/Potion_of_Superior_Elemental_Defense
Potion of the Attuned Self,https://pillarsofeternity.fandom.com/wiki/Potion_of_the_Attuned_Self
Potion of the Final Stand,https://pillarsofeternity.fandom.com/wiki/Potion_of_the_Final_Stand
Potion of the Focused Mind,https://pillarsofeternity.fandom.com/wiki/Potion_of_the_Focused_Mind
Potion of the Resilient Body,https://pillarsofeternity.fandom.com/wiki/Potion_of_the_Resilient_Body
Poultry (Deadfire),https://pillarsofeternity.fandom.com/wiki/Poultry_(Deadfire)
Powderhouse Key,https://pillarsofeternity.fandom.com/wiki/Powderhouse_Key
Pox Cap,https://pillarsofeternity.fandom.com/wiki/Pox_Cap
Pozzi,https://pillarsofeternity.fandom.com/wiki/Pozzi
Precise Missive,https://pillarsofeternity.fandom.com/wiki/Precise_Missive
Precognition,https://pillarsofeternity.fandom.com/wiki/Precognition
Priest of Woedica Mask,https://pillarsofeternity.fandom.com/wiki/Priest_of_Woedica_Mask
Primal Flame (Deadfire),https://pillarsofeternity.fandom.com/wiki/Primal_Flame_(Deadfire)
Primal Rock (Deadfire),https://pillarsofeternity.fandom.com/wiki/Primal_Rock_(Deadfire)
Primal Water (Deadfire),https://pillarsofeternity.fandom.com/wiki/Primal_Water_(Deadfire)
Primal Wind (Deadfire),https://pillarsofeternity.fandom.com/wiki/Primal_Wind_(Deadfire)
Prissy,https://pillarsofeternity.fandom.com/wiki/Prissy
Protective Eothasian Charm,https://pillarsofeternity.fandom.com/wiki/Protective_Eothasian_Charm
Prybar (Deadfire),https://pillarsofeternity.fandom.com/wiki/Prybar_(Deadfire)
Príncipi Cape,https://pillarsofeternity.fandom.com/wiki/Pr%C3%ADncipi_Cape
Príncipi Clothing,https://pillarsofeternity.fandom.com/wiki/Pr%C3%ADncipi_Clothing
Príncipi Colors,https://pillarsofeternity.fandom.com/wiki/Pr%C3%ADncipi_Colors
Príncipi Hat,https://pillarsofeternity.fandom.com/wiki/Pr%C3%ADncipi_Hat
Príncipi Leather Armor,https://pillarsofeternity.fandom.com/wiki/Pr%C3%ADncipi_Leather_Armor
Príncipi Mail Armor,https://pillarsofeternity.fandom.com/wiki/Pr%C3%ADncipi_Mail_Armor
Pukestabber,https://pillarsofeternity.fandom.com/wiki/Pukestabber
Purakau's Head,https://pillarsofeternity.fandom.com/wiki/Purakau%27s_Head
Purchase Order,https://pillarsofeternity.fandom.com/wiki/Purchase_Order
Purple Cape,https://pillarsofeternity.fandom.com/wiki/Purple_Cape
Purple Foxes Colors,https://pillarsofeternity.fandom.com/wiki/Purple_Foxes_Colors
Pyrite,https://pillarsofeternity.fandom.com/wiki/Pyrite
Quarno's Ledger,https://pillarsofeternity.fandom.com/wiki/Quarno%27s_Ledger
Quarterstaff (Deadfire),https://pillarsofeternity.fandom.com/wiki/Quarterstaff_(Deadfire)
Queen Onekaza's Missive,https://pillarsofeternity.fandom.com/wiki/Queen_Onekaza%27s_Missive
Queen's Rule,https://pillarsofeternity.fandom.com/wiki/Queen%27s_Rule
Quill Leaf,https://pillarsofeternity.fandom.com/wiki/Quill_Leaf
Rafiq Redbeard's Colors,https://pillarsofeternity.fandom.com/wiki/Rafiq_Redbeard%27s_Colors
Ragged Cloak,https://pillarsofeternity.fandom.com/wiki/Ragged_Cloak
Ragged Clothing,https://pillarsofeternity.fandom.com/wiki/Ragged_Clothing
Ragged Hood,https://pillarsofeternity.fandom.com/wiki/Ragged_Hood
Ragged Leather Armor (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ragged_Leather_Armor_(Deadfire)
Ragged Robe (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ragged_Robe_(Deadfire)
Ragged Sails,https://pillarsofeternity.fandom.com/wiki/Ragged_Sails
Raggedly Scrawled Note,https://pillarsofeternity.fandom.com/wiki/Raggedly_Scrawled_Note
Rahi Pods,https://pillarsofeternity.fandom.com/wiki/Rahi_Pods
Rakhan Field Boots,https://pillarsofeternity.fandom.com/wiki/Rakhan_Field_Boots
Rapier (Deadfire),https://pillarsofeternity.fandom.com/wiki/Rapier_(Deadfire)
Rare Dan,https://pillarsofeternity.fandom.com/wiki/Rare_Dan
Rasper,https://pillarsofeternity.fandom.com/wiki/Rasper
Rathun Blazing Quarterstaff,https://pillarsofeternity.fandom.com/wiki/Rathun_Blazing_Quarterstaff
Rathun Fireshot,https://pillarsofeternity.fandom.com/wiki/Rathun_Fireshot
Rathun Iron Sword,https://pillarsofeternity.fandom.com/wiki/Rathun_Iron_Sword
Rathun Morningstar,https://pillarsofeternity.fandom.com/wiki/Rathun_Morningstar
Rathun Scepter,https://pillarsofeternity.fandom.com/wiki/Rathun_Scepter
Ratiti Root,https://pillarsofeternity.fandom.com/wiki/Ratiti_Root
Rauatai Clothing,https://pillarsofeternity.fandom.com/wiki/Rauatai_Clothing
Rauatai Hat,https://pillarsofeternity.fandom.com/wiki/Rauatai_Hat
Rauatai Helm,https://pillarsofeternity.fandom.com/wiki/Rauatai_Helm
Rauatai Padded Armor,https://pillarsofeternity.fandom.com/wiki/Rauatai_Padded_Armor
Rauatai Scale Armor,https://pillarsofeternity.fandom.com/wiki/Rauatai_Scale_Armor
Razorgill,https://pillarsofeternity.fandom.com/wiki/Razorgill
Razorgill Dust,https://pillarsofeternity.fandom.com/wiki/Razorgill_Dust
Reagent,https://pillarsofeternity.fandom.com/wiki/Reagent
Recently Written Note,https://pillarsofeternity.fandom.com/wiki/Recently_Written_Note
Recipe - Entrancing Daze,https://pillarsofeternity.fandom.com/wiki/Recipe_-_Entrancing_Daze
Recipe - Invigorating Nightmares,https://pillarsofeternity.fandom.com/wiki/Recipe_-_Invigorating_Nightmares
Reckless Brigandine,https://pillarsofeternity.fandom.com/wiki/Reckless_Brigandine
Red Cape,https://pillarsofeternity.fandom.com/wiki/Red_Cape
The Red Dream,https://pillarsofeternity.fandom.com/wiki/The_Red_Dream
The Red Hand,https://pillarsofeternity.fandom.com/wiki/The_Red_Hand
Rekvu's Fractured Casque,https://pillarsofeternity.fandom.com/wiki/Rekvu%27s_Fractured_Casque
Rekvu's Scorched Cloak,https://pillarsofeternity.fandom.com/wiki/Rekvu%27s_Scorched_Cloak
Rekvu's Stained Grasps,https://pillarsofeternity.fandom.com/wiki/Rekvu%27s_Stained_Grasps
Remaro's Head,https://pillarsofeternity.fandom.com/wiki/Remaro%27s_Head
Reminder: Protect the Assets,https://pillarsofeternity.fandom.com/wiki/Reminder:_Protect_the_Assets
Repair Supplies,https://pillarsofeternity.fandom.com/wiki/Repair_Supplies
Reptilian Blood,https://pillarsofeternity.fandom.com/wiki/Reptilian_Blood
Reptilian Eye,https://pillarsofeternity.fandom.com/wiki/Reptilian_Eye
Resounding Call,https://pillarsofeternity.fandom.com/wiki/Resounding_Call
Retina,https://pillarsofeternity.fandom.com/wiki/Retina
Rex,https://pillarsofeternity.fandom.com/wiki/Rex
Rice (Deadfire),https://pillarsofeternity.fandom.com/wiki/Rice_(Deadfire)
Rice Wine,https://pillarsofeternity.fandom.com/wiki/Rice_Wine
Rime Construct Fluid,https://pillarsofeternity.fandom.com/wiki/Rime_Construct_Fluid
Rinco's Coin Purse,https://pillarsofeternity.fandom.com/wiki/Rinco%27s_Coin_Purse
Rinco's Earring,https://pillarsofeternity.fandom.com/wiki/Rinco%27s_Earring
Rinco's Empty Coin Purse,https://pillarsofeternity.fandom.com/wiki/Rinco%27s_Empty_Coin_Purse
Ring of Boundless Stars,https://pillarsofeternity.fandom.com/wiki/Ring_of_Boundless_Stars
Ring of Clenched Muscle,https://pillarsofeternity.fandom.com/wiki/Ring_of_Clenched_Muscle
Ring of Focused Flame,https://pillarsofeternity.fandom.com/wiki/Ring_of_Focused_Flame
Ring of Greater Regeneration,https://pillarsofeternity.fandom.com/wiki/Ring_of_Greater_Regeneration
Ring of Minor Deflection,https://pillarsofeternity.fandom.com/wiki/Ring_of_Minor_Deflection
Ring of Minor Protection,https://pillarsofeternity.fandom.com/wiki/Ring_of_Minor_Protection
Ring of Mule's Wit,https://pillarsofeternity.fandom.com/wiki/Ring_of_Mule%27s_Wit
Ring of Overseeing (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ring_of_Overseeing_(Deadfire)
Ring of Prosperity's Fortune,https://pillarsofeternity.fandom.com/wiki/Ring_of_Prosperity%27s_Fortune
Ring of Regeneration,https://pillarsofeternity.fandom.com/wiki/Ring_of_Regeneration
Ring of Reset,https://pillarsofeternity.fandom.com/wiki/Ring_of_Reset
Ring of the Marksman,https://pillarsofeternity.fandom.com/wiki/Ring_of_the_Marksman
Ring of the Solitary Wanderer,https://pillarsofeternity.fandom.com/wiki/Ring_of_the_Solitary_Wanderer
Ring of Unshackling (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ring_of_Unshackling_(Deadfire)
Ripple Sponge (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ripple_Sponge_(Deadfire)
The Rise of the Cipher Rangas,https://pillarsofeternity.fandom.com/wiki/The_Rise_of_the_Cipher_Rangas
Risen Wizard's Grimoire,https://pillarsofeternity.fandom.com/wiki/Risen_Wizard%27s_Grimoire
River Reed (Deadfire),https://pillarsofeternity.fandom.com/wiki/River_Reed_(Deadfire)
Robe (Deadfire),https://pillarsofeternity.fandom.com/wiki/Robe_(Deadfire)
Robes of the Weyc,https://pillarsofeternity.fandom.com/wiki/Robes_of_the_Weyc
Rod (Deadfire),https://pillarsofeternity.fandom.com/wiki/Rod_(Deadfire)
Rod (Spiritual Weapon),https://pillarsofeternity.fandom.com/wiki/Rod_(Spiritual_Weapon)
Rod of the Deep Hunter,https://pillarsofeternity.fandom.com/wiki/Rod_of_the_Deep_Hunter
Rod of the Deep Hunter (quest item),https://pillarsofeternity.fandom.com/wiki/Rod_of_the_Deep_Hunter_(quest_item)
Roe,https://pillarsofeternity.fandom.com/wiki/Roe
Rokowa's Fingers,https://pillarsofeternity.fandom.com/wiki/Rokowa%27s_Fingers
Rongi's Journal,https://pillarsofeternity.fandom.com/wiki/Rongi%27s_Journal
Roparu Clothing,https://pillarsofeternity.fandom.com/wiki/Roparu_Clothing
Rope and Grappling Hook (Deadfire),https://pillarsofeternity.fandom.com/wiki/Rope_and_Grappling_Hook_(Deadfire)
Rot Skull (Deadfire),https://pillarsofeternity.fandom.com/wiki/Rot_Skull_(Deadfire)
Rotten Hagfish,https://pillarsofeternity.fandom.com/wiki/Rotten_Hagfish
Rotward Amulet (Deadfire),https://pillarsofeternity.fandom.com/wiki/Rotward_Amulet_(Deadfire)
Roxy,https://pillarsofeternity.fandom.com/wiki/Roxy
Royal Bronzer,https://pillarsofeternity.fandom.com/wiki/Royal_Bronzer
Royal Deadfire Company Cape,https://pillarsofeternity.fandom.com/wiki/Royal_Deadfire_Company_Cape
Royal Deadfire Company Colors,https://pillarsofeternity.fandom.com/wiki/Royal_Deadfire_Company_Colors
,https://pillarsofeternity.fandom.com/wiki/Category:Beast_of_Winter_items
Beast of Winter items,https://pillarsofeternity.fandom.com/wiki/Category:Beast_of_Winter_items
,https://pillarsofeternity.fandom.com/wiki/Category:Deck_of_Many_Things_Pack_items
Deck of Many Things Pack items,https://pillarsofeternity.fandom.com/wiki/Category:Deck_of_Many_Things_Pack_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_accessories
Pillars of Eternity II: Deadfire accessories,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_accessories
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_armor
Pillars of Eternity II: Deadfire armor,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_armor
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_consumables
Pillars of Eternity II: Deadfire consumables,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_consumables
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_grimoires
Pillars of Eternity II: Deadfire grimoires,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_grimoires
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ingredients
Pillars of Eternity II: Deadfire ingredients,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ingredients
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_items_by_slot
Pillars of Eternity II: Deadfire items by slot,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_items_by_slot
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_other_items
Pillars of Eternity II: Deadfire other items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_other_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_shields
Pillars of Eternity II: Deadfire shields,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_shields
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ship_upgrades
Pillars of Eternity II: Deadfire ship upgrades,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_ship_upgrades
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_soulbound_items
Pillars of Eternity II: Deadfire soulbound items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_soulbound_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_unique_items
Pillars of Eternity II: Deadfire unique items,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_unique_items
,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_weapons
Pillars of Eternity II: Deadfire weapons,https://pillarsofeternity.fandom.com/wiki/Category:Pillars_of_Eternity_II:_Deadfire_weapons
,"https://pillarsofeternity.fandom.com/wiki/Category:Seeker,_Slayer,_Survivor_items"
"Seeker, Slayer, Survivor items","https://pillarsofeternity.fandom.com/wiki/Category:Seeker,_Slayer,_Survivor_items"
,https://pillarsofeternity.fandom.com/wiki/Category:The_Forgotten_Sanctum_items
The Forgotten Sanctum items,https://pillarsofeternity.fandom.com/wiki/Category:The_Forgotten_Sanctum_items
Royal Huana Clothing,https://pillarsofeternity.fandom.com/wiki/Royal_Huana_Clothing
Ruata's Walking Cloak,https://pillarsofeternity.fandom.com/wiki/Ruata%27s_Walking_Cloak
Ruby (Deadfire),https://pillarsofeternity.fandom.com/wiki/Ruby_(Deadfire)
Rum,https://pillarsofeternity.fandom.com/wiki/Rum
Rune Powder,https://pillarsofeternity.fandom.com/wiki/Rune_Powder
Rust's Poignard,https://pillarsofeternity.fandom.com/wiki/Rust%27s_Poignard
Rusty Iron Key,https://pillarsofeternity.fandom.com/wiki/Rusty_Iron_Key
Rymsjódda Lager,https://pillarsofeternity.fandom.com/wiki/Rymsj%C3%B3dda_Lager
Rännig's Wrath,https://pillarsofeternity.fandom.com/wiki/R%C3%A4nnig%27s_Wrath
